Channel,LQE,UpLink Power,Downlink Power,Time
11,8,-90,-90,5/7/17 7:44
12,8,-90,-90,5/7/17 7:44
13,8,-90,-90,5/7/17 7:44
14,8,-90,-90,5/7/17 7:44
15,6,-90,-89.07982737,5/7/17 7:44
16,4,-90,-90,5/7/17 7:44
17,4,-90,-90,5/7/17 7:44
18,4,-88.20428693,-87.36959568,5/7/17 7:44
19,8,-89.68807488,-87.36959568,5/7/17 7:44
20,9,-90,-89.68807488,5/7/17 7:44
21,7,-90,-89.07982737,5/7/17 7:44
24,7,-90,-90,5/7/17 7:44
25,7,-90,-90,5/7/17 7:44
26,7,-89.68807488,-88.20428693,5/7/17 7:44
11,8,-90,-89.38139986,5/7/17 7:44
12,8,-90,-90,5/7/17 7:44
13,8,-90,-90,5/7/17 7:44
14,8,-90,-89.68807488,5/7/17 7:44
15,4,-90,-89.68807488,5/7/17 7:44
16,3,-90,-89.07982737,5/7/17 7:44
17,3,-90,-90,5/7/17 7:44
18,3,-88.49141223,-86.57216784,5/7/17 7:44
19,7,-88.78321235,-87.36959568,5/7/17 7:44
20,10,-90,-89.68807488,5/7/17 7:44
21,9,-90,-89.07982737,5/7/17 7:44
24,9,-90,-90,5/7/17 7:44
26,9,-89.07982737,-88.20428693,5/7/17 7:44
11,12,-90,-89.38139986,5/7/17 7:44
12,12,-90,-89.68807488,5/7/17 7:44
13,12,-90,-89.68807488,5/7/17 7:44
14,12,-90,-90,5/7/17 7:44
15,12,-90,-88.78321235,5/7/17 7:44
16,8,-90,-90,5/7/17 7:44
17,5,-90,-90,5/7/17 7:44
18,5,-88.49141223,-86.83405012,5/7/17 7:44
19,8,-89.68807488,-88.49141223,5/7/17 7:44
20,9,-89.68807488,-89.07982737,5/7/17 7:44
21,8,-89.38139986,-88.20428693,5/7/17 7:44
24,9,-90,-90,5/7/17 7:44
26,9,-90,-89.07982737,5/7/17 7:44
11,9,-90,-90,5/7/17 7:44
12,9,-90,-90,5/7/17 7:44
13,9,-90,-90,5/7/17 7:44
14,9,-90,-90,5/7/17 7:44
15,9,-90,-89.68807488,5/7/17 7:44
16,6,-90,-89.68807488,5/7/17 7:44
17,5,-90,-90,5/7/17 7:44
18,4,-88.78321235,-86.05956766,5/7/17 7:44
19,5,-89.07982737,-88.49141223,5/7/17 7:44
20,8,-89.38139986,-89.07982737,5/7/17 7:44
21,10,-89.38139986,-88.20428693,5/7/17 7:44
24,11,-90,-90,5/7/17 7:44
26,11,-89.68807488,-89.38139986,5/7/17 7:44
11,12,-90,-90,5/7/17 7:44
12,12,-90,-90,5/7/17 7:44
13,12,-90,-89.68807488,5/7/17 7:44
14,12,-90,-89.68807488,5/7/17 7:44
15,12,-90,-89.38139986,5/7/17 7:44
16,9,-90,-90,5/7/17 7:44
17,7,-90,-90,5/7/17 7:44
18,5,-87.9216988,-86.31404735,5/7/17 7:44
19,8,-89.38139986,-87.36959568,5/7/17 7:44
20,10,-89.68807488,-89.07982737,5/7/17 7:44
21,10,-89.38139986,-88.20428693,5/7/17 7:44
24,11,-90,-90,5/7/17 7:44
25,11,-90,-90,5/7/17 7:44
26,11,-90,-89.68807488,5/7/17 7:44
11,11,-90,-90,5/7/17 7:44
12,11,-90,-90,5/7/17 7:44
13,11,-90,-90,5/7/17 7:45
14,11,-90,-90,5/7/17 7:45
15,7,-90,-90,5/7/17 7:45
16,5,-90,-89.68807488,5/7/17 7:45
17,4,-90,-90,5/7/17 7:45
18,2,-89.38139986,-86.83405012,5/7/17 7:45
19,4,-88.78321235,-88.20428693,5/7/17 7:45
20,7,-90,-89.07982737,5/7/17 7:45
21,7,-90,-89.07982737,5/7/17 7:45
24,7,-90,-90,5/7/17 7:45
25,7,-90,-90,5/7/17 7:45
26,7,-88.78321235,-88.49141223,5/7/17 7:45
11,10,-90,-90,5/7/17 7:45
12,10,-90,-90,5/7/17 7:45
13,10,-90,-90,5/7/17 7:45
14,10,-90,-89.68807488,5/7/17 7:45
15,9,-90,-90,5/7/17 7:45
16,5,-90,-90,5/7/17 7:45
17,5,-90,-90,5/7/17 7:45
18,5,-87.36959568,-86.83405012,5/7/17 7:45
19,11,-90,-87.64351265,5/7/17 7:45
20,11,-90,-89.07982737,5/7/17 7:45
21,8,-90,-88.49141223,5/7/17 7:45
24,8,-90,-90,5/7/17 7:45
25,8,-90,-90,5/7/17 7:45
26,8,-89.07982737,-89.38139986,5/7/17 7:45
11,10,-90,-90,5/7/17 7:45
12,10,-90,-90,5/7/17 7:45
13,10,-90,-90,5/7/17 7:45
14,10,-90,-89.07982737,5/7/17 7:45
15,5,-90,-89.68807488,5/7/17 7:45
16,5,-90,-89.68807488,5/7/17 7:45
17,5,-90,-90,5/7/17 7:45
18,5,-88.49141223,-87.09981751,5/7/17 7:45
19,8,-89.68807488,-87.36959568,5/7/17 7:45
20,9,-90,-90,5/7/17 7:45
21,7,-90,-89.38139986,5/7/17 7:45
24,7,-90,-90,5/7/17 7:45
25,7,-90,-90,5/7/17 7:45
26,7,-89.38139986,-89.68807488,5/7/17 7:45
11,9,-90,-90,5/7/17 7:45
12,9,-90,-90,5/7/17 7:45
13,9,-90,-90,5/7/17 7:45
14,9,-90,-90,5/7/17 7:45
15,5,-90,-89.07982737,5/7/17 7:45
16,4,-90,-89.68807488,5/7/17 7:45
17,4,-90,-90,5/7/17 7:45
18,4,-87.09981751,-86.83405012,5/7/17 7:45
19,10,-89.38139986,-87.64351265,5/7/17 7:45
20,12,-90,-89.68807488,5/7/17 7:45
21,10,-89.68807488,-88.49141223,5/7/17 7:45
24,11,-90,-89.68807488,5/7/17 7:45
25,11,-90,-90,5/7/17 7:45
26,11,-89.68807488,-89.68807488,5/7/17 7:45
11,12,-90,-90,5/7/17 7:45
12,12,-90,-90,5/7/17 7:45
13,12,-90,-90,5/7/17 7:45
14,12,-90,-90,5/7/17 7:45
15,6,-90,-89.68807488,5/7/17 7:45
16,4,-90,-90,5/7/17 7:45
17,4,-90,-90,5/7/17 7:45
18,3,-88.20428693,-87.09981751,5/7/17 7:45
19,7,-89.68807488,-87.64351265,5/7/17 7:45
20,8,-90,-89.38139986,5/7/17 7:45
21,7,-89.68807488,-88.78321235,5/7/17 7:45
24,8,-90,-89.68807488,5/7/17 7:45
25,8,-90,-90,5/7/17 7:45
26,8,-90,-90,5/7/17 7:45
11,8,-90,-90,5/7/17 7:45
12,8,-90,-90,5/7/17 7:45
13,8,-90,-90,5/7/17 7:45
14,8,-90,-90,5/7/17 7:45
15,4,-90,-89.68807488,5/7/17 7:45
16,3,-90,-89.07982737,5/7/17 7:45
18,3,-87.9216988,-85.80861003,5/7/17 7:45
19,7,-89.38139986,-87.9216988,5/7/17 7:45
20,9,-90,-89.38139986,5/7/17 7:45
21,9,-89.68807488,-88.78321235,5/7/17 7:45
24,10,-90,-90,5/7/17 7:45
25,10,-90,-90,5/7/17 7:45
26,10,-89.68807488,-90,5/7/17 7:45
11,11,-90,-90,5/7/17 7:45
12,11,-90,-90,5/7/17 7:45
13,11,-90,-90,5/7/17 7:45
14,11,-90,-90,5/7/17 7:45
15,6,-90,-89.68807488,5/7/17 7:45
16,4,-90,-89.68807488,5/7/17 7:45
17,4,-90,-90,5/7/17 7:45
18,3,-88.20428693,-86.31404735,5/7/17 7:45
19,7,-89.07982737,-88.49141223,5/7/17 7:45
20,10,-90,-89.38139986,5/7/17 7:45
21,9,-89.68807488,-87.9216988,5/7/17 7:45
24,10,-89.68807488,-89.68807488,5/7/17 7:45
25,11,-90,-90,5/7/17 7:45
26,11,-90,-89.68807488,5/7/17 7:45
11,11,-90,-89.68807488,5/7/17 7:45
12,11,-90,-90,5/7/17 7:45
13,11,-90,-89.68807488,5/7/17 7:46
14,11,-90,-90,5/7/17 7:46
15,6,-90,-89.07982737,5/7/17 7:46
16,4,-90,-90,5/7/17 7:46
17,4,-90,-90,5/7/17 7:46
18,3,-88.49141223,-86.83405012,5/7/17 7:46
19,6,-89.38139986,-87.09981751,5/7/17 7:46
20,8,-89.68807488,-88.78321235,5/7/17 7:46
21,9,-89.68807488,-88.78321235,5/7/17 7:46
24,9,-90,-90,5/7/17 7:46
25,9,-90,-90,5/7/17 7:46
26,9,-89.68807488,-90,5/7/17 7:46
11,10,-90,-89.68807488,5/7/17 7:46
12,10,-90,-90,5/7/17 7:46
13,10,-90,-89.68807488,5/7/17 7:46
14,10,-90,-90,5/7/17 7:46
15,7,-90,-89.38139986,5/7/17 7:46
16,5,-90,-90,5/7/17 7:46
17,4,-90,-90,5/7/17 7:46
18,3,-87.9216988,-86.83405012,5/7/17 7:46
19,8,-89.38139986,-87.36959568,5/7/17 7:46
20,10,-90,-89.07982737,5/7/17 7:46
21,9,-90,-87.64351265,5/7/17 7:46
24,9,-90,-90,5/7/17 7:46
25,9,-90,-90,5/7/17 7:46
26,9,-90,-89.68807488,5/7/17 7:46
11,9,-90,-90,5/7/17 7:46
12,9,-90,-90,5/7/17 7:46
13,9,-90,-89.38139986,5/7/17 7:46
14,9,-90,-89.38139986,5/7/17 7:46
15,4,-90,-90,5/7/17 7:46
16,2,-90,-89.38139986,5/7/17 7:46
17,2,-90,-90,5/7/17 7:46
18,2,-88.20428693,-86.57216784,5/7/17 7:46
19,7,-89.38139986,-87.9216988,5/7/17 7:46
20,8,-90,-88.49141223,5/7/17 7:46
21,8,-90,-89.07982737,5/7/17 7:46
24,8,-90,-90,5/7/17 7:46
25,8,-90,-90,5/7/17 7:46
26,8,-90,-89.38139986,5/7/17 7:46
11,8,-90,-90,5/7/17 7:46
12,8,-90,-90,5/7/17 7:46
13,8,-90,-90,5/7/17 7:46
14,8,-90,-89.68807488,5/7/17 7:46
15,4,-90,-90,5/7/17 7:46
16,2,-90,-89.68807488,5/7/17 7:46
18,2,-89.38139986,-86.57216784,5/7/17 7:46
19,4,-88.78321235,-87.9216988,5/7/17 7:46
20,7,-89.68807488,-88.78321235,5/7/17 7:46
21,8,-89.38139986,-88.20428693,5/7/17 7:46
24,10,-90,-90,5/7/17 7:46
25,10,-90,-90,5/7/17 7:46
26,10,-90,-90,5/7/17 7:46
11,10,-90,-90,5/7/17 7:46
12,10,-90,-90,5/7/17 7:46
13,10,-90,-89.68807488,5/7/17 7:46
14,10,-89.68807488,-89.38139986,5/7/17 7:46
15,9,-90,-90,5/7/17 7:46
16,6,-90,-90,5/7/17 7:46
18,5,-88.78321235,-86.57216784,5/7/17 7:46
19,6,-89.38139986,-88.20428693,5/7/17 7:46
20,8,-89.68807488,-87.9216988,5/7/17 7:46
21,9,-89.68807488,-88.20428693,5/7/17 7:46
24,10,-90,-89.07982737,5/7/17 7:46
25,10,-90,-90,5/7/17 7:46
26,10,-90,-90,5/7/17 7:46
11,10,-90,-90,5/7/17 7:46
12,9,-90,-90,5/7/17 7:46
13,9,-90,-89.68807488,5/7/17 7:46
14,9,-90,-90,5/7/17 7:46
15,6,-90,-90,5/7/17 7:46
16,4,-90,-89.68807488,5/7/17 7:46
18,3,-88.49141223,-86.05956766,5/7/17 7:46
19,6,-89.38139986,-88.49141223,5/7/17 7:46
20,8,-89.38139986,-87.9216988,5/7/17 7:46
21,9,-89.07982737,-87.9216988,5/7/17 7:46
24,12,-90,-89.38139986,5/7/17 7:46
25,12,-90,-90,5/7/17 7:46
26,12,-90,-90,5/7/17 7:46
11,12,-90,-90,5/7/17 7:46
12,12,-90,-90,5/7/17 7:46
13,12,-90,-90,5/7/17 7:46
14,12,-90,-90,5/7/17 7:46
15,8,-90,-89.68807488,5/7/17 7:46
16,6,-90,-89.38139986,5/7/17 7:46
18,5,-88.49141223,-85.80861003,5/7/17 7:46
19,6,-89.38139986,-88.20428693,5/7/17 7:46
20,8,-90,-89.07982737,5/7/17 7:46
21,8,-89.38139986,-87.64351265,5/7/17 7:46
24,9,-90,-90,5/7/17 7:46
25,9,-90,-90,5/7/17 7:46
26,9,-89.68807488,-90,5/7/17 7:46
11,10,-90,-90,5/7/17 7:46
12,10,-90,-90,5/7/17 7:46
13,10,-90,-89.68807488,5/7/17 7:47
14,10,-90,-89.68807488,5/7/17 7:47
15,7,-89.68807488,-90,5/7/17 7:47
16,6,-90,-89.68807488,5/7/17 7:47
17,6,-90,-90,5/7/17 7:47
18,4,-87.9216988,-85.80861003,5/7/17 7:47
19,9,-89.07982737,-88.78321235,5/7/17 7:47
20,11,-90,-89.07982737,5/7/17 7:47
21,10,-89.68807488,-88.49141223,5/7/17 7:47
24,11,-90,-90,5/7/17 7:47
26,11,-90,-90,5/7/17 7:47
11,11,-90,-90,5/7/17 7:47
12,11,-90,-90,5/7/17 7:47
13,10,-90,-90,5/7/17 7:47
14,10,-90,-89.07982737,5/7/17 7:47
15,10,-90,-89.38139986,5/7/17 7:47
16,6,-90,-89.68807488,5/7/17 7:47
17,3,-90,-90,5/7/17 7:47
18,3,-89.07982737,-86.31404735,5/7/17 7:47
19,5,-89.38139986,-87.64351265,5/7/17 7:47
20,6,-90,-89.07982737,5/7/17 7:47
21,6,-89.68807488,-87.64351265,5/7/17 7:47
24,7,-90,-89.68807488,5/7/17 7:47
25,7,-90,-90,5/7/17 7:47
26,7,-90,-89.07982737,5/7/17 7:47
11,7,-90,-89.38139986,5/7/17 7:47
12,7,-90,-90,5/7/17 7:47
13,7,-90,-90,5/7/17 7:47
14,7,-90,-89.68807488,5/7/17 7:47
15,5,-90,-89.38139986,5/7/17 7:47
16,3,-90,-90,5/7/17 7:47
18,3,-88.20428693,-86.83405012,5/7/17 7:47
19,7,-90,-88.49141223,5/7/17 7:47
20,7,-90,-88.78321235,5/7/17 7:47
21,7,-90,-88.78321235,5/7/17 7:47
24,7,-90,-89.38139986,5/7/17 7:47
25,7,-90,-90,5/7/17 7:47
26,7,-90,-89.68807488,5/7/17 7:47
11,7,-90,-90,5/7/17 7:47
12,7,-90,-90,5/7/17 7:47
13,7,-90,-90,5/7/17 7:47
14,7,-89.68807488,-89.68807488,5/7/17 7:47
15,3,-90,-89.68807488,5/7/17 7:47
16,3,-90,-89.68807488,5/7/17 7:47
17,3,-90,-90,5/7/17 7:47
18,3,-89.07982737,-86.05956766,5/7/17 7:47
19,6,-89.38139986,-87.64351265,5/7/17 7:47
20,7,-90,-88.49141223,5/7/17 7:47
21,7,-89.07982737,-89.07982737,5/7/17 7:47
24,10,-89.68807488,-90,5/7/17 7:47
25,11,-90,-90,5/7/17 7:47
26,11,-90,-90,5/7/17 7:47
12,10,-90,-90,5/7/17 7:47
13,10,-90,-90,5/7/17 7:47
14,10,-90,-89.68807488,5/7/17 7:47
15,10,-90,-89.68807488,5/7/17 7:47
16,7,-90,-90,5/7/17 7:47
18,6,-89.07982737,-86.83405012,5/7/17 7:47
19,8,-89.38139986,-87.64351265,5/7/17 7:47
20,7,-89.38139986,-88.49141223,5/7/17 7:47
21,8,-88.78321235,-87.9216988,5/7/17 7:47
24,11,-90,-88.49141223,5/7/17 7:47
25,11,-90,-90,5/7/17 7:47
26,11,-90,-90,5/7/17 7:47
12,11,-90,-90,5/7/17 7:47
13,11,-90,-90,5/7/17 7:47
14,11,-90,-89.68807488,5/7/17 7:47
15,11,-90,-89.38139986,5/7/17 7:47
16,9,-90,-89.07982737,5/7/17 7:47
18,7,-88.78321235,-87.09981751,5/7/17 7:47
19,9,-89.68807488,-87.9216988,5/7/17 7:47
20,6,-90,-87.36959568,5/7/17 7:47
21,6,-89.38139986,-87.64351265,5/7/17 7:47
24,8,-90,-90,5/7/17 7:47
26,8,-90,-90,5/7/17 7:47
11,8,-90,-90,5/7/17 7:47
12,8,-90,-90,5/7/17 7:47
13,8,-90,-89.68807488,5/7/17 7:47
14,8,-90,-89.68807488,5/7/17 7:47
15,8,-90,-88.49141223,5/7/17 7:47
16,5,-90,-90,5/7/17 7:47
17,4,-90,-90,5/7/17 7:47
18,4,-87.64351265,-87.09981751,5/7/17 7:47
19,8,-89.38139986,-87.64351265,5/7/17 7:47
20,9,-90,-88.49141223,5/7/17 7:47
21,9,-89.07982737,-87.64351265,5/7/17 7:47
24,12,-90,-90,5/7/17 7:47
25,12,-90,-90,5/7/17 7:47
26,12,-90,-90,5/7/17 7:47
11,12,-90,-90,5/7/17 7:47
12,12,-90,-90,5/7/17 7:47
13,12,-90,-90,5/7/17 7:48
14,12,-90,-89.68807488,5/7/17 7:48
15,6,-90,-89.68807488,5/7/17 7:48
16,5,-90,-90,5/7/17 7:48
17,5,-90,-90,5/7/17 7:48
18,2,-88.20428693,-86.57216784,5/7/17 7:48
19,7,-89.68807488,-88.20428693,5/7/17 7:48
20,7,-90,-87.9216988,5/7/17 7:48
21,7,-90,-89.07982737,5/7/17 7:48
24,7,-90,-90,5/7/17 7:48
25,7,-90,-90,5/7/17 7:48
26,7,-89.68807488,-89.07982737,5/7/17 7:48
11,8,-90,-90,5/7/17 7:48
12,8,-90,-90,5/7/17 7:48
13,8,-90,-90,5/7/17 7:48
14,8,-90,-89.68807488,5/7/17 7:48
15,4,-90,-89.38139986,5/7/17 7:48
16,3,-90,-89.68807488,5/7/17 7:48
18,3,-88.78321235,-86.57216784,5/7/17 7:48
19,6,-89.38139986,-87.64351265,5/7/17 7:48
20,8,-90,-89.07982737,5/7/17 7:48
21,8,-89.07982737,-88.20428693,5/7/17 7:48
24,10,-90,-89.68807488,5/7/17 7:48
25,10,-90,-90,5/7/17 7:48
26,10,-89.68807488,-90,5/7/17 7:48
12,10,-90,-90,5/7/17 7:48
13,10,-90,-89.68807488,5/7/17 7:48
14,10,-89.68807488,-89.38139986,5/7/17 7:48
15,11,-90,-89.68807488,5/7/17 7:48
16,8,-90,-89.38139986,5/7/17 7:48
18,6,-88.20428693,-86.57216784,5/7/17 7:48
19,11,-89.68807488,-87.36959568,5/7/17 7:48
20,9,-90,-89.07982737,5/7/17 7:48
21,9,-89.68807488,-89.38139986,5/7/17 7:48
24,10,-89.68807488,-89.07982737,5/7/17 7:48
25,10,-90,-90,5/7/17 7:48
26,10,-90,-89.38139986,5/7/17 7:48
12,10,-90,-90,5/7/17 7:48
13,9,-90,-90,5/7/17 7:48
14,9,-90,-89.38139986,5/7/17 7:48
15,9,-90,-89.68807488,5/7/17 7:48
16,5,-89.68807488,-88.20428693,5/7/17 7:48
17,5,-90,-90,5/7/17 7:48
18,5,-88.20428693,-87.09981751,5/7/17 7:48
19,8,-90,-87.64351265,5/7/17 7:48
20,7,-89.68807488,-88.49141223,5/7/17 7:48
21,8,-89.07982737,-88.49141223,5/7/17 7:48
24,11,-90,-88.78321235,5/7/17 7:48
25,11,-90,-90,5/7/17 7:48
26,11,-89.07982737,-90,5/7/17 7:48
12,13,-90,-90,5/7/17 7:48
13,13,-90,-90,5/7/17 7:48
14,12,-90,-88.78321235,5/7/17 7:48
15,12,-90,-89.38139986,5/7/17 7:48
16,8,-90,-89.07982737,5/7/17 7:48
17,8,-90,-90,5/7/17 7:48
18,7,-88.49141223,-86.83405012,5/7/17 7:48
19,8,-90,-87.64351265,5/7/17 7:48
20,8,-89.38139986,-88.49141223,5/7/17 7:48
21,10,-89.68807488,-88.49141223,5/7/17 7:48
24,9,-90,-88.49141223,5/7/17 7:48
25,9,-90,-90,5/7/17 7:48
26,9,-90,-90,5/7/17 7:48
11,9,-90,-90,5/7/17 7:48
12,9,-90,-90,5/7/17 7:48
13,9,-90,-90,5/7/17 7:48
14,9,-90,-89.68807488,5/7/17 7:48
15,5,-90,-89.07982737,5/7/17 7:48
16,5,-90,-89.68807488,5/7/17 7:48
17,3,-90,-90,5/7/17 7:48
18,2,-88.20428693,-87.09981751,5/7/17 7:48
19,7,-89.38139986,-87.64351265,5/7/17 7:48
20,8,-89.68807488,-89.38139986,5/7/17 7:48
21,9,-90,-87.36959568,5/7/17 7:48
24,9,-90,-89.68807488,5/7/17 7:48
25,9,-90,-90,5/7/17 7:48
26,9,-90,-90,5/7/17 7:48
11,9,-90,-90,5/7/17 7:48
12,9,-90,-89.68807488,5/7/17 7:48
13,9,-90,-89.68807488,5/7/17 7:48
14,9,-90,-89.68807488,5/7/17 7:48
15,5,-90,-89.68807488,5/7/17 7:48
16,3,-90,-89.68807488,5/7/17 7:48
17,2,-90,-90,5/7/17 7:48
18,2,-88.78321235,-86.83405012,5/7/17 7:48
19,5,-90,-88.20428693,5/7/17 7:48
20,5,-90,-89.07982737,5/7/17 7:48
21,5,-89.07982737,-88.49141223,5/7/17 7:48
24,8,-90,-89.68807488,5/7/17 7:48
25,8,-90,-90,5/7/17 7:48
26,8,-90,-90,5/7/17 7:48
12,8,-90,-90,5/7/17 7:48
13,8,-90,-89.38139986,5/7/17 7:49
14,8,-90,-89.38139986,5/7/17 7:49
15,8,-90,-90,5/7/17 7:49
16,5,-90,-89.68807488,5/7/17 7:49
17,5,-90,-90,5/7/17 7:49
18,5,-88.20428693,-86.83405012,5/7/17 7:49
19,7,-89.07982737,-89.07982737,5/7/17 7:49
20,9,-90,-88.20428693,5/7/17 7:49
21,9,-89.68807488,-87.64351265,5/7/17 7:49
24,10,-90,-89.07982737,5/7/17 7:49
25,10,-90,-90,5/7/17 7:49
26,10,-90,-90,5/7/17 7:49
11,10,-90,-90,5/7/17 7:49
12,10,-90,-89.68807488,5/7/17 7:49
13,10,-90,-89.38139986,5/7/17 7:49
14,10,-90,-89.38139986,5/7/17 7:49
15,6,-90,-88.78321235,5/7/17 7:49
16,3,-90,-89.38139986,5/7/17 7:49
17,3,-90,-90,5/7/17 7:49
18,2,-89.07982737,-86.31404735,5/7/17 7:49
19,5,-89.68807488,-88.78321235,5/7/17 7:49
20,6,-89.68807488,-88.49141223,5/7/17 7:49
21,6,-90,-89.07982737,5/7/17 7:49
24,6,-90,-89.07982737,5/7/17 7:49
25,6,-90,-90,5/7/17 7:49
26,6,-90,-90,5/7/17 7:49
12,6,-90,-90,5/7/17 7:49
13,6,-90,-90,5/7/17 7:49
14,6,-90,-89.68807488,5/7/17 7:49
15,6,-90,-88.78321235,5/7/17 7:49
16,4,-89.68807488,-88.78321235,5/7/17 7:49
17,4,-90,-90,5/7/17 7:49
18,3,-88.78321235,-87.09981751,5/7/17 7:49
19,6,-89.07982737,-89.07982737,5/7/17 7:49
20,9,-90,-87.36959568,5/7/17 7:49
21,9,-90,-88.49141223,5/7/17 7:49
24,9,-89.38139986,-88.49141223,5/7/17 7:49
25,10,-90,-90,5/7/17 7:49
26,10,-89.68807488,-90,5/7/17 7:49
12,11,-90,-90,5/7/17 7:49
13,11,-90,-89.68807488,5/7/17 7:49
14,10,-90,-89.68807488,5/7/17 7:49
15,10,-90,-88.78321235,5/7/17 7:49
16,7,-89.68807488,-89.07982737,5/7/17 7:49
17,6,-90,-90,5/7/17 7:49
18,6,-88.49141223,-87.36959568,5/7/17 7:49
19,9,-89.68807488,-89.07982737,5/7/17 7:49
20,9,-89.07982737,-87.64351265,5/7/17 7:49
21,11,-90,-88.78321235,5/7/17 7:49
24,10,-89.07982737,-88.78321235,5/7/17 7:49
25,13,-90,-89.68807488,5/7/17 7:49
26,13,-89.38139986,-90,5/7/17 7:49
12,14,-90,-90,5/7/17 7:49
13,14,-90,-90,5/7/17 7:49
14,14,-90,-89.07982737,5/7/17 7:49
15,14,-90,-89.07982737,5/7/17 7:49
16,10,-90,-90,5/7/17 7:49
18,9,-88.49141223,-87.9216988,5/7/17 7:49
19,10,-90,-89.38139986,5/7/17 7:49
20,10,-89.38139986,-88.49141223,5/7/17 7:49
21,9,-89.68807488,-88.20428693,5/7/17 7:49
24,10,-90,-89.07982737,5/7/17 7:49
25,9,-90,-90,5/7/17 7:49
26,9,-90,-89.07982737,5/7/17 7:49
12,9,-90,-90,5/7/17 7:49
13,9,-90,-89.68807488,5/7/17 7:49
14,9,-90,-90,5/7/17 7:49
15,9,-90,-89.68807488,5/7/17 7:49
16,5,-89.68807488,-89.38139986,5/7/17 7:49
17,6,-90,-90,5/7/17 7:49
18,4,-88.78321235,-86.57216784,5/7/17 7:49
19,6,-89.38139986,-88.49141223,5/7/17 7:49
20,8,-89.68807488,-88.49141223,5/7/17 7:49
21,9,-89.38139986,-88.20428693,5/7/17 7:49
24,11,-90,-89.68807488,5/7/17 7:49
25,11,-90,-90,5/7/17 7:49
26,11,-90,-90,5/7/17 7:49
11,11,-90,-90,5/7/17 7:49
12,11,-90,-90,5/7/17 7:49
13,10,-90,-89.38139986,5/7/17 7:49
14,10,-90,-88.49141223,5/7/17 7:49
15,7,-90,-89.38139986,5/7/17 7:49
16,5,-90,-89.38139986,5/7/17 7:49
17,4,-90,-90,5/7/17 7:49
18,2,-89.07982737,-86.57216784,5/7/17 7:49
19,5,-90,-88.78321235,5/7/17 7:49
20,5,-88.78321235,-87.9216988,5/7/17 7:49
21,8,-88.78321235,-88.20428693,5/7/17 7:49
24,11,-90,-89.38139986,5/7/17 7:49
25,11,-90,-90,5/7/17 7:49
26,11,-89.68807488,-90,5/7/17 7:49
11,12,-90,-90,5/7/17 7:49
12,12,-90,-90,5/7/17 7:49
13,12,-90,-89.68807488,5/7/17 7:50
14,12,-90,-89.68807488,5/7/17 7:50
15,9,-89.68807488,-89.07982737,5/7/17 7:50
16,10,-89.68807488,-89.68807488,5/7/17 7:50
17,8,-90,-90,5/7/17 7:50
18,5,-87.36959568,-86.57216784,5/7/17 7:50
19,11,-89.68807488,-88.49141223,5/7/17 7:50
20,12,-88.78321235,-88.49141223,5/7/17 7:50
21,14,-89.68807488,-89.38139986,5/7/17 7:50
24,15,-89.68807488,-89.07982737,5/7/17 7:50
25,16,-90,-90,5/7/17 7:50
26,16,-90,-90,5/7/17 7:50
12,16,-90,-90,5/7/17 7:50
13,15,-90,-89.68807488,5/7/17 7:50
14,14,-89.68807488,-89.07982737,5/7/17 7:50
15,15,-90,-87.9216988,5/7/17 7:50
16,9,-89.07982737,-88.49141223,5/7/17 7:50
17,10,-90,-90,5/7/17 7:50
18,7,-89.07982737,-86.05956766,5/7/17 7:50
19,9,-89.68807488,-88.20428693,5/7/17 7:50
20,9,-89.68807488,-87.9216988,5/7/17 7:50
21,10,-90,-88.78321235,5/7/17 7:50
24,10,-90,-89.07982737,5/7/17 7:50
25,10,-90,-90,5/7/17 7:50
26,10,-90,-90,5/7/17 7:50
12,9,-90,-90,5/7/17 7:50
13,9,-90,-89.68807488,5/7/17 7:50
14,6,-90,-89.38139986,5/7/17 7:50
15,6,-89.68807488,-88.78321235,5/7/17 7:50
16,5,-89.68807488,-88.78321235,5/7/17 7:50
17,5,-90,-90,5/7/17 7:50
18,4,-88.49141223,-87.09981751,5/7/17 7:50
19,8,-89.38139986,-89.07982737,5/7/17 7:50
20,9,-89.38139986,-88.20428693,5/7/17 7:50
21,11,-90,-88.20428693,5/7/17 7:50
24,11,-89.68807488,-88.78321235,5/7/17 7:50
26,12,-90,-89.68807488,5/7/17 7:50
12,12,-90,-90,5/7/17 7:50
13,12,-90,-90,5/7/17 7:50
14,11,-90,-90,5/7/17 7:50
15,10,-89.68807488,-87.9216988,5/7/17 7:50
16,11,-90,-89.07982737,5/7/17 7:50
17,7,-90,-90,5/7/17 7:50
18,6,-88.49141223,-86.57216784,5/7/17 7:50
19,8,-89.38139986,-88.78321235,5/7/17 7:50
20,9,-88.78321235,-88.20428693,5/7/17 7:50
21,12,-90,-88.78321235,5/7/17 7:50
24,12,-90,-89.68807488,5/7/17 7:50
25,12,-90,-90,5/7/17 7:50
26,12,-90,-90,5/7/17 7:50
12,12,-90,-90,5/7/17 7:50
13,11,-90,-89.38139986,5/7/17 7:50
14,11,-90,-89.68807488,5/7/17 7:50
15,11,-90,-89.68807488,5/7/17 7:50
16,7,-90,-89.07982737,5/7/17 7:50
17,5,-90,-90,5/7/17 7:50
18,2,-89.07982737,-86.57216784,5/7/17 7:50
19,5,-89.68807488,-87.36959568,5/7/17 7:50
