Channel,LQE,UpLink Power,Downlink Power,Time
15,6,-90,-89.68807488,7:45:37
16,4,-90,-90,7:45:37
17,4,-90,-90,7:45:37
18,3,-88.20428693,-87.09981751,7:45:40
19,7,-89.68807488,-87.64351265,7:45:40
20,8,-90,-89.38139986,7:45:40
21,7,-89.68807488,-88.78321235,7:45:41
24,8,-90,-89.68807488,7:45:41
25,8,-90,-90,7:45:41
26,8,-90,-90,7:45:44
11,8,-90,-90,7:45:44
12,8,-90,-90,7:45:44
13,8,-90,-90,7:45:46
14,8,-90,-90,7:45:46
15,4,-90,-89.68807488,7:45:46
16,3,-90,-89.07982737,7:45:46
18,3,-87.9216988,-85.80861003,7:45:46
19,7,-89.38139986,-87.9216988,7:45:46
20,9,-90,-89.38139986,7:45:46
21,9,-89.68807488,-88.78321235,7:45:46
24,10,-90,-90,7:45:46
25,10,-90,-90,7:45:46
26,10,-89.68807488,-90,7:45:46
11,11,-90,-90,7:45:46
12,11,-90,-90,7:45:46
13,11,-90,-90,7:45:54
14,11,-90,-90,7:45:54
15,6,-90,-89.68807488,7:45:54
16,4,-90,-89.68807488,7:45:54
17,4,-90,-90,7:45:54
18,3,-88.20428693,-86.31404735,7:45:57
19,7,-89.07982737,-88.49141223,7:45:57
20,10,-90,-89.38139986,7:45:57
21,9,-89.68807488,-87.9216988,7:45:57
24,10,-89.68807488,-89.68807488,7:45:57
25,11,-90,-90,7:45:57
26,11,-90,-89.68807488,7:45:57
11,11,-90,-89.68807488,7:45:57
12,11,-90,-90,7:45:57
13,11,-90,-89.68807488,7:46:03
14,11,-90,-90,7:46:03
15,6,-90,-89.07982737,7:46:03
16,4,-90,-90,7:46:03
17,4,-90,-90,7:46:03
18,3,-88.49141223,-86.83405012,7:46:03
19,6,-89.38139986,-87.09981751,7:46:06
20,8,-89.68807488,-88.78321235,7:46:06
21,9,-89.68807488,-88.78321235,7:46:06
24,9,-90,-90,7:46:06
25,9,-90,-90,7:46:06
26,9,-89.68807488,-90,7:46:06
11,10,-90,-89.68807488,7:46:06
12,10,-90,-90,7:46:06
13,10,-90,-89.68807488,7:46:11
14,10,-90,-90,7:46:11
15,7,-90,-89.38139986,7:46:11
16,5,-90,-90,7:46:11
17,4,-90,-90,7:46:11
18,3,-87.9216988,-86.83405012,7:46:11
19,8,-89.38139986,-87.36959568,7:46:11
20,10,-90,-89.07982737,7:46:11
21,9,-90,-87.64351265,7:46:11
24,9,-90,-90,7:46:11
25,9,-90,-90,7:46:11
26,9,-90,-89.68807488,7:46:11
11,9,-90,-90,7:46:11
12,9,-90,-90,7:46:11
13,9,-90,-89.38139986,7:46:20
14,9,-90,-89.38139986,7:46:20
15,4,-90,-90,7:46:20
16,2,-90,-89.38139986,7:46:20
17,2,-90,-90,7:46:20
18,2,-88.20428693,-86.57216784,7:46:20
19,7,-89.38139986,-87.9216988,7:46:20
20,8,-90,-88.49141223,7:46:20
21,8,-90,-89.07982737,7:46:20
24,8,-90,-90,7:46:20
25,8,-90,-90,7:46:20
26,8,-90,-89.38139986,7:46:20
11,8,-90,-90,7:46:20
12,8,-90,-90,7:46:20
13,8,-90,-90,7:46:28
14,8,-90,-89.68807488,7:46:28
15,4,-90,-90,7:46:28
16,2,-90,-89.68807488,7:46:28
18,2,-89.38139986,-86.57216784,7:46:28
19,4,-88.78321235,-87.9216988,7:46:28
20,7,-89.68807488,-88.78321235,7:46:28
21,8,-89.38139986,-88.20428693,7:46:28
24,10,-90,-90,7:46:28
25,10,-90,-90,7:46:28
26,10,-90,-90,7:46:28
11,10,-90,-90,7:46:28
12,10,-90,-90,7:46:28
13,10,-90,-89.68807488,7:46:36
14,10,-89.68807488,-89.38139986,7:46:36
15,9,-90,-90,7:46:36
16,6,-90,-90,7:46:36
18,5,-88.78321235,-86.57216784,7:46:36
19,6,-89.38139986,-88.20428693,7:46:36
20,8,-89.68807488,-87.9216988,7:46:36
21,9,-89.68807488,-88.20428693,7:46:36
24,10,-90,-89.07982737,7:46:36
25,10,-90,-90,7:46:36
26,10,-90,-90,7:46:36
11,10,-90,-90,7:46:36
12,9,-90,-90,7:46:36
13,9,-90,-89.68807488,7:46:45
14,9,-90,-90,7:46:45
15,6,-90,-90,7:46:45
16,4,-90,-89.68807488,7:46:45
18,3,-88.49141223,-86.05956766,7:46:45
19,6,-89.38139986,-88.49141223,7:46:45
20,8,-89.38139986,-87.9216988,7:46:45
21,9,-89.07982737,-87.9216988,7:46:45
24,12,-90,-89.38139986,7:46:45
25,12,-90,-90,7:46:45
26,12,-90,-90,7:46:45
11,12,-90,-90,7:46:45
12,12,-90,-90,7:46:45
13,12,-90,-90,7:46:53
14,12,-90,-90,7:46:53
15,8,-90,-89.68807488,7:46:53
16,6,-90,-89.38139986,7:46:53
18,5,-88.49141223,-85.80861003,7:46:53
19,6,-89.38139986,-88.20428693,7:46:53
20,8,-90,-89.07982737,7:46:53
21,8,-89.38139986,-87.64351265,7:46:53
24,9,-90,-90,7:46:53
25,9,-90,-90,7:46:53
26,9,-89.68807488,-90,7:46:53
11,10,-90,-90,7:46:53
12,10,-90,-90,7:46:53
13,10,-90,-89.68807488,7:47:02
14,10,-90,-89.68807488,7:47:02
15,7,-89.68807488,-90,7:47:02
16,6,-90,-89.68807488,7:47:02
17,6,-90,-90,7:47:02
18,4,-87.9216988,-85.80861003,7:47:02
19,9,-89.07982737,-88.78321235,7:47:02
20,11,-90,-89.07982737,7:47:02
21,10,-89.68807488,-88.49141223,7:47:02
24,11,-90,-90,7:47:02
26,11,-90,-90,7:47:02
11,11,-90,-90,7:47:02
12,11,-90,-90,7:47:02
13,10,-90,-90,7:47:10
14,10,-90,-89.07982737,7:47:10
15,10,-90,-89.38139986,7:47:10
16,6,-90,-89.68807488,7:47:10
17,3,-90,-90,7:47:10
18,3,-89.07982737,-86.31404735,7:47:13
19,5,-89.38139986,-87.64351265,7:47:13
20,6,-90,-89.07982737,7:47:13
21,6,-89.68807488,-87.64351265,7:47:13
24,7,-90,-89.68807488,7:47:13
25,7,-90,-90,7:47:13
26,7,-90,-89.07982737,7:47:13
11,7,-90,-89.38139986,7:47:13
12,7,-90,-90,7:47:13
13,7,-90,-90,7:47:19
14,7,-90,-89.68807488,7:47:19
15,5,-90,-89.38139986,7:47:19
16,3,-90,-90,7:47:19
18,3,-88.20428693,-86.83405012,7:47:19
19,7,-90,-88.49141223,7:47:19
20,7,-90,-88.78321235,7:47:19
21,7,-90,-88.78321235,7:47:19
24,7,-90,-89.38139986,7:47:19
25,7,-90,-90,7:47:19
26,7,-90,-89.68807488,7:47:19
11,7,-90,-90,7:47:19
12,7,-90,-90,7:47:19
13,7,-90,-90,7:47:27
14,7,-89.68807488,-89.68807488,7:47:27
15,3,-90,-89.68807488,7:47:27
16,3,-90,-89.68807488,7:47:27
17,3,-90,-90,7:47:27
18,3,-89.07982737,-86.05956766,7:47:27
19,6,-89.38139986,-87.64351265,7:47:27
20,7,-90,-88.49141223,7:47:27
21,7,-89.07982737,-89.07982737,7:47:27
24,10,-89.68807488,-90,7:47:27
25,11,-90,-90,7:47:27
26,11,-90,-90,7:47:27
12,10,-90,-90,7:47:27
13,10,-90,-90,7:47:36
14,10,-90,-89.68807488,7:47:36
15,10,-90,-89.68807488,7:47:36
16,7,-90,-90,7:47:36
18,6,-89.07982737,-86.83405012,7:47:36
19,8,-89.38139986,-87.64351265,7:47:36
20,7,-89.38139986,-88.49141223,7:47:36
21,8,-88.78321235,-87.9216988,7:47:36
24,11,-90,-88.49141223,7:47:36
25,11,-90,-90,7:47:36
26,11,-90,-90,7:47:36
12,11,-90,-90,7:47:36
13,11,-90,-90,7:47:44
14,11,-90,-89.68807488,7:47:44
15,11,-90,-89.38139986,7:47:44
16,9,-90,-89.07982737,7:47:44
18,7,-88.78321235,-87.09981751,7:47:47
19,9,-89.68807488,-87.9216988,7:47:47
20,6,-90,-87.36959568,7:47:47
21,6,-89.38139986,-87.64351265,7:47:47
24,8,-90,-90,7:47:47
26,8,-90,-90,7:47:47
11,8,-90,-90,7:47:47
12,8,-90,-90,7:47:47
13,8,-90,-89.68807488,7:47:53
14,8,-90,-89.68807488,7:47:53
15,8,-90,-88.49141223,7:47:53
16,5,-90,-90,7:47:53
17,4,-90,-90,7:47:53
18,4,-87.64351265,-87.09981751,7:47:55
19,8,-89.38139986,-87.64351265,7:47:55
20,9,-90,-88.49141223,7:47:55
21,9,-89.07982737,-87.64351265,7:47:55
24,12,-90,-90,7:47:55
25,12,-90,-90,7:47:55
26,12,-90,-90,7:47:55
11,12,-90,-90,7:47:55
12,12,-90,-90,7:47:55
13,12,-90,-90,7:48:01
14,12,-90,-89.68807488,7:48:01
15,6,-90,-89.68807488,7:48:01
16,5,-90,-90,7:48:01
17,5,-90,-90,7:48:01
18,2,-88.20428693,-86.57216784,7:48:01
19,7,-89.68807488,-88.20428693,7:48:01
20,7,-90,-87.9216988,7:48:01
21,7,-90,-89.07982737,7:48:01
24,7,-90,-90,7:48:01
25,7,-90,-90,7:48:01
26,7,-89.68807488,-89.07982737,7:48:01
11,8,-90,-90,7:48:01
12,8,-90,-90,7:48:01
13,8,-90,-90,7:48:10
14,8,-90,-89.68807488,7:48:10
15,4,-90,-89.38139986,7:48:10
16,3,-90,-89.68807488,7:48:10
18,3,-88.78321235,-86.57216784,7:48:10
19,6,-89.38139986,-87.64351265,7:48:10
20,8,-90,-89.07982737,7:48:10
21,8,-89.07982737,-88.20428693,7:48:10
24,10,-90,-89.68807488,7:48:10
25,10,-90,-90,7:48:10
26,10,-89.68807488,-90,7:48:10
12,10,-90,-90,7:48:10
13,10,-90,-89.68807488,7:48:18
14,10,-89.68807488,-89.38139986,7:48:18
15,11,-90,-89.68807488,7:48:18
16,8,-90,-89.38139986,7:48:18
18,6,-88.20428693,-86.57216784,7:48:18
19,11,-89.68807488,-87.36959568,7:48:21
20,9,-90,-89.07982737,7:48:21
21,9,-89.68807488,-89.38139986,7:48:21
24,10,-89.68807488,-89.07982737,7:48:24
25,10,-90,-90,7:48:24
26,10,-90,-89.38139986,7:48:24
12,10,-90,-90,7:48:24
13,9,-90,-90,7:48:27
14,9,-90,-89.38139986,7:48:27
15,9,-90,-89.68807488,7:48:27
16,5,-89.68807488,-88.20428693,7:48:27
17,5,-90,-90,7:48:27
18,5,-88.20428693,-87.09981751,7:48:29
19,8,-90,-87.64351265,7:48:29
20,7,-89.68807488,-88.49141223,7:48:29
21,8,-89.07982737,-88.49141223,7:48:29
24,11,-90,-88.78321235,7:48:29
25,11,-90,-90,7:48:29
26,11,-89.07982737,-90,7:48:29
12,13,-90,-90,7:48:29
13,13,-90,-90,7:48:35
14,12,-90,-88.78321235,7:48:35
15,12,-90,-89.38139986,7:48:35
16,8,-90,-89.07982737,7:48:35
17,8,-90,-90,7:48:35
18,7,-88.49141223,-86.83405012,7:48:35
19,8,-90,-87.64351265,7:48:35
20,8,-89.38139986,-88.49141223,7:48:35
21,10,-89.68807488,-88.49141223,7:48:35
24,9,-90,-88.49141223,7:48:35
25,9,-90,-90,7:48:35
26,9,-90,-90,7:48:35
11,9,-90,-90,7:48:35
12,9,-90,-90,7:48:35
13,9,-90,-90,7:48:43
14,9,-90,-89.68807488,7:48:43
15,5,-90,-89.07982737,7:48:43
16,5,-90,-89.68807488,7:48:43
17,3,-90,-90,7:48:43
18,2,-88.20428693,-87.09981751,7:48:46
19,7,-89.38139986,-87.64351265,7:48:46
20,8,-89.68807488,-89.38139986,7:48:46
21,9,-90,-87.36959568,7:48:46
24,9,-90,-89.68807488,7:48:46
25,9,-90,-90,7:48:46
26,9,-90,-90,7:48:46
11,9,-90,-90,7:48:46
12,9,-90,-89.68807488,7:48:46
13,9,-90,-89.68807488,7:48:52
14,9,-90,-89.68807488,7:48:52
15,5,-90,-89.68807488,7:48:52
16,3,-90,-89.68807488,7:48:52
17,2,-90,-90,7:48:52
18,2,-88.78321235,-86.83405012,7:48:52
19,5,-90,-88.20428693,7:48:52
20,5,-90,-89.07982737,7:48:52
21,5,-89.07982737,-88.49141223,7:48:52
24,8,-90,-89.68807488,7:48:52
25,8,-90,-90,7:48:52
26,8,-90,-90,7:48:52
12,8,-90,-90,7:48:52
13,8,-90,-89.38139986,7:49:00
14,8,-90,-89.38139986,7:49:00
15,8,-90,-90,7:49:00
16,5,-90,-89.68807488,7:49:00
17,5,-90,-90,7:49:00
18,5,-88.20428693,-86.83405012,7:49:00
19,7,-89.07982737,-89.07982737,7:49:00
20,9,-90,-88.20428693,7:49:00
21,9,-89.68807488,-87.64351265,7:49:00
24,10,-90,-89.07982737,7:49:00
25,10,-90,-90,7:49:00
26,10,-90,-90,7:49:00
11,10,-90,-90,7:49:00
12,10,-90,-89.68807488,7:49:00
13,10,-90,-89.38139986,7:49:09
14,10,-90,-89.38139986,7:49:09
15,6,-90,-88.78321235,7:49:09
16,3,-90,-89.38139986,7:49:09
17,3,-90,-90,7:49:09
18,2,-89.07982737,-86.31404735,7:49:12
19,5,-89.68807488,-88.78321235,7:49:12
20,6,-89.68807488,-88.49141223,7:49:12
21,6,-90,-89.07982737,7:49:12
24,6,-90,-89.07982737,7:49:12
25,6,-90,-90,7:49:12
26,6,-90,-90,7:49:12
12,6,-90,-90,7:49:12
13,6,-90,-90,7:49:17
14,6,-90,-89.68807488,7:49:17
15,6,-90,-88.78321235,7:49:17
16,4,-89.68807488,-88.78321235,7:49:17
17,4,-90,-90,7:49:17
18,3,-88.78321235,-87.09981751,7:49:20
19,6,-89.07982737,-89.07982737,7:49:20
20,9,-90,-87.36959568,7:49:20
21,9,-90,-88.49141223,7:49:20
24,9,-89.38139986,-88.49141223,7:49:20
25,10,-90,-90,7:49:20
26,10,-89.68807488,-90,7:49:20
12,11,-90,-90,7:49:20
13,11,-90,-89.68807488,7:49:26
14,10,-90,-89.68807488,7:49:26
15,10,-90,-88.78321235,7:49:26
16,7,-89.68807488,-89.07982737,7:49:26
17,6,-90,-90,7:49:26
18,6,-88.49141223,-87.36959568,7:49:26
19,9,-89.68807488,-89.07982737,7:49:26
20,9,-89.07982737,-87.64351265,7:49:26
21,11,-90,-88.78321235,7:49:26
24,10,-89.07982737,-88.78321235,7:49:26
25,13,-90,-89.68807488,7:49:26
26,13,-89.38139986,-90,7:49:26
12,14,-90,-90,7:49:26
13,14,-90,-90,7:49:34
14,14,-90,-89.07982737,7:49:34
15,14,-90,-89.07982737,7:49:34
16,10,-90,-90,7:49:34
18,9,-88.49141223,-87.9216988,7:49:34
19,10,-90,-89.38139986,7:49:34
20,10,-89.38139986,-88.49141223,7:49:34
21,9,-89.68807488,-88.20428693,7:49:34
24,10,-90,-89.07982737,7:49:34
25,9,-90,-90,7:49:34
26,9,-90,-89.07982737,7:49:34
12,9,-90,-90,7:49:34
13,9,-90,-89.68807488,7:49:43
14,9,-90,-90,7:49:43
15,9,-90,-89.68807488,7:49:43
16,5,-89.68807488,-89.38139986,7:49:43
17,6,-90,-90,7:49:43
18,4,-88.78321235,-86.57216784,7:49:43
19,6,-89.38139986,-88.49141223,7:49:43
20,8,-89.68807488,-88.49141223,7:49:43
21,9,-89.38139986,-88.20428693,7:49:43
24,11,-90,-89.68807488,7:49:43
25,11,-90,-90,7:49:43
26,11,-90,-90,7:49:43
11,11,-90,-90,7:49:43
12,11,-90,-90,7:49:43
13,10,-90,-89.38139986,7:49:51
14,10,-90,-88.49141223,7:49:51
15,7,-90,-89.38139986,7:49:51
16,5,-90,-89.38139986,7:49:51
17,4,-90,-90,7:49:51
18,2,-89.07982737,-86.57216784,7:49:51
19,5,-90,-88.78321235,7:49:51
20,5,-88.78321235,-87.9216988,7:49:51
21,8,-88.78321235,-88.20428693,7:49:51
24,11,-90,-89.38139986,7:49:51
25,11,-90,-90,7:49:51
26,11,-89.68807488,-90,7:49:51
11,12,-90,-90,7:49:51
12,12,-90,-90,7:49:51
13,12,-90,-89.68807488,7:50:00
14,12,-90,-89.68807488,7:50:00
15,9,-89.68807488,-89.07982737,7:50:00
16,10,-89.68807488,-89.68807488,7:50:00
17,8,-90,-90,7:50:00
18,5,-87.36959568,-86.57216784,7:50:00
19,11,-89.68807488,-88.49141223,7:50:00
20,12,-88.78321235,-88.49141223,7:50:00
21,14,-89.68807488,-89.38139986,7:50:00
24,15,-89.68807488,-89.07982737,7:50:00
25,16,-90,-90,7:50:00
26,16,-90,-90,7:50:00
12,16,-90,-90,7:50:00
13,15,-90,-89.68807488,7:50:08
14,14,-89.68807488,-89.07982737,7:50:08
15,15,-90,-87.9216988,7:50:08
16,9,-89.07982737,-88.49141223,7:50:08
17,10,-90,-90,7:50:08
18,7,-89.07982737,-86.05956766,7:50:08
19,9,-89.68807488,-88.20428693,7:50:08
20,9,-89.68807488,-87.9216988,7:50:08
21,10,-90,-88.78321235,7:50:08
24,10,-90,-89.07982737,7:50:08
25,10,-90,-90,7:50:08
26,10,-90,-90,7:50:08
12,9,-90,-90,7:50:08
13,9,-90,-89.68807488,7:50:17
14,6,-90,-89.38139986,7:50:17
15,6,-89.68807488,-88.78321235,7:50:17
16,5,-89.68807488,-88.78321235,7:50:17
17,5,-90,-90,7:50:17
18,4,-88.49141223,-87.09981751,7:50:19
19,8,-89.38139986,-89.07982737,7:50:19
20,9,-89.38139986,-88.20428693,7:50:19
21,11,-90,-88.20428693,7:50:19
24,11,-89.68807488,-88.78321235,7:50:19
26,12,-90,-89.68807488,7:50:19
12,12,-90,-90,7:50:19
13,12,-90,-90,7:50:25
14,11,-90,-90,7:50:25
15,10,-89.68807488,-87.9216988,7:50:25
16,11,-90,-89.07982737,7:50:25
17,7,-90,-90,7:50:25
18,6,-88.49141223,-86.57216784,7:50:25
19,8,-89.38139986,-88.78321235,7:50:25
20,9,-88.78321235,-88.20428693,7:50:25
21,12,-90,-88.78321235,7:50:25
24,12,-90,-89.68807488,7:50:25
25,12,-90,-90,7:50:25
26,12,-90,-90,7:50:25
12,12,-90,-90,7:50:25
13,11,-90,-89.38139986,7:50:34
14,11,-90,-89.68807488,7:50:34
15,11,-90,-89.68807488,7:50:34
16,7,-90,-89.07982737,7:50:34
17,5,-90,-90,7:50:34
18,2,-89.07982737,-86.57216784,7:50:34
19,5,-89.68807488,-87.36959568,7:50:34
20,6,-89.38139986,-86.57216784,7:50:34
21,7,-89.38139986,-88.78321235,7:50:34
24,9,-90,-89.68807488,7:50:34
26,9,-89.68807488,-89.68807488,7:50:34
12,10,-90,-90,7:50:34
13,10,-90,-89.68807488,7:50:42
14,10,-89.68807488,-88.78321235,7:50:42
15,11,-90,-89.38139986,7:50:42
16,11,-89.68807488,-88.49141223,7:50:42
17,9,-90,-90,7:50:42
18,8,-88.78321235,-86.57216784,7:50:42
19,10,-89.68807488,-87.9216988,7:50:42
20,9,-89.38139986,-87.9216988,7:50:42
21,11,-90,-87.9216988,7:50:42
24,10,-90,-90,7:50:42
25,10,-90,-90,7:50:42
26,10,-90,-90,7:50:42
12,9,-90,-90,7:50:42
13,9,-90,-90,7:50:50
14,8,-90,-89.38139986,7:50:50
15,8,-90,-89.07982737,7:50:50
16,5,-89.68807488,-89.07982737,7:50:50
17,5,-90,-90,7:50:50
18,3,-89.07982737,-86.57216784,7:50:50
19,6,-90,-87.36959568,7:50:50
20,6,-90,-88.49141223,7:50:50
21,6,-90,-87.9216988,7:50:50
24,6,-90,-89.38139986,7:50:50
25,6,-90,-90,7:50:50
26,6,-90,-89.68807488,7:50:50
12,6,-90,-90,7:50:50
13,6,-90,-90,7:50:59
14,5,-89.68807488,-90,7:50:59
15,6,-90,-88.49141223,7:50:59
16,3,-89.68807488,-89.07982737,7:50:59
17,4,-90,-90,7:50:59
18,4,-87.36959568,-87.36959568,7:50:59
19,10,-89.68807488,-87.64351265,7:50:59
20,11,-89.38139986,-88.20428693,7:50:59
21,12,-90,-89.68807488,7:50:59
24,12,-90,-89.38139986,7:50:59
25,12,-90,-90,7:50:59
26,12,-89.38139986,-89.68807488,7:51:06
12,13,-90,-90,7:51:06
13,13,-90,-90,7:51:07
14,12,-90,-89.07982737,7:51:08
15,12,-89.38139986,-88.20428693,7:51:08
16,8,-89.68807488,-87.09981751,7:51:09
17,8,-90,-90,7:51:09
18,7,-88.20428693,-86.83405012,7:51:09
19,11,-90,-87.64351265,7:51:09
20,11,-90,-88.20428693,7:51:09
21,11,-90,-88.78321235,7:51:09
24,9,-90,-89.07982737,7:51:09
25,9,-90,-90,7:51:09
26,9,-89.68807488,-90,7:51:09
12,10,-90,-90,7:51:09
13,8,-90,-90,7:51:16
14,7,-90,-89.07982737,7:51:16
15,7,-90,-89.07982737,7:51:16
16,3,-89.68807488,-89.38139986,7:51:16
17,4,-90,-90,7:51:16
18,4,-87.9216988,-86.05956766,7:51:16
19,9,-90,-87.64351265,7:51:16
20,9,-89.68807488,-88.78321235,7:51:16
21,10,-90,-89.68807488,7:51:16
24,9,-89.68807488,-88.20428693,7:51:16
26,10,-90,-89.38139986,7:51:16
12,10,-90,-90,7:51:16
13,10,-90,-89.68807488,7:51:24
14,10,-90,-89.07982737,7:51:24
15,9,-90,-88.78321235,7:51:24
16,9,-90,-88.20428693,7:51:24
17,4,-90,-90,7:51:24
18,4,-88.78321235,-85.80861003,7:51:24
19,6,-89.38139986,-88.20428693,7:51:24
20,8,-89.68807488,-88.49141223,7:51:24
21,8,-89.38139986,-89.07982737,7:51:24
24,10,-90,-88.78321235,7:51:24
26,10,-89.07982737,-90,7:51:24
12,12,-90,-90,7:51:24
13,12,-90,-89.68807488,7:51:33
14,12,-90,-89.07982737,7:51:33
15,12,-90,-90,7:51:33
16,12,-90,-89.07982737,7:51:33
17,9,-90,-90,7:51:33
18,7,-89.38139986,-87.09981751,7:51:35
19,8,-89.68807488,-87.9216988,7:51:35
20,7,-89.38139986,-88.49141223,7:51:35
21,9,-90,-89.07982737,7:51:35
24,7,-90,-87.36959568,7:51:35
25,7,-90,-90,7:51:35
26,7,-89.38139986,-90,7:51:35
12,8,-90,-90,7:51:35
13,8,-90,-89.38139986,7:51:41
14,8,-90,-90,7:51:41
15,8,-90,-89.38139986,7:51:41
16,7,-89.68807488,-88.49141223,7:51:41
17,7,-90,-90,7:51:41
18,5,-87.9216988,-86.31404735,7:51:44
19,10,-89.68807488,-88.20428693,7:51:44
20,11,-89.68807488,-88.20428693,7:51:44
21,11,-90,-89.68807488,7:51:44
24,10,-89.07982737,-89.07982737,7:51:44
25,12,-90,-90,7:51:44
26,12,-89.38139986,-89.68807488,7:51:44
12,14,-90,-90,7:51:44
13,14,-90,-90,7:51:50
14,13,-90,-89.38139986,7:51:50
15,13,-89.68807488,-87.64351265,7:51:50
16,9,-89.07982737,-86.83405012,7:51:50
17,11,-90,-90,7:51:50
18,10,-88.49141223,-86.05956766,7:51:50
19,14,-88.78321235,-87.36959568,7:51:50
20,14,-90,-88.49141223,7:51:50
21,14,-90,-89.38139986,7:51:50
24,12,-89.38139986,-87.64351265,7:51:50
25,14,-90,-89.68807488,7:51:50
26,14,-90,-89.68807488,7:51:50
12,14,-90,-90,7:51:50
13,13,-90,-89.68807488,7:51:58
14,11,-90,-89.68807488,7:51:58
15,11,-89.38139986,-87.9216988,7:51:58
16,9,-89.38139986,-88.20428693,7:51:58
17,7,-90,-90,7:51:58
18,7,-88.78321235,-86.05956766,7:51:58
19,10,-89.68807488,-87.64351265,7:51:58
20,10,-89.68807488,-88.20428693,7:51:58
21,11,-90,-89.68807488,7:51:58
24,11,-89.68807488,-88.20428693,7:51:58
25,11,-90,-90,7:51:58
26,11,-90,-88.49141223,7:51:58
12,11,-90,-90,7:51:58
13,10,-90,-90,7:52:07
14,8,-90,-89.68807488,7:52:07
15,8,-89.68807488,-89.07982737,7:52:07
16,6,-89.68807488,-87.36959568,7:52:07
17,6,-90,-90,7:52:07
18,5,-87.9216988,-86.05956766,7:52:07
19,10,-89.38139986,-88.49141223,7:52:07
20,11,-89.38139986,-88.78321235,7:52:07
21,12,-90,-90,7:52:07
24,12,-89.68807488,-88.78321235,7:52:07
25,13,-90,-89.68807488,7:52:07
26,13,-89.68807488,-89.07982737,7:52:07
12,14,-90,-90,7:52:07
13,13,-90,-90,7:52:15
14,12,-89.68807488,-90,7:52:15
15,13,-90,-88.49141223,7:52:15
16,8,-89.38139986,-89.07982737,7:52:15
17,8,-90,-90,7:52:15
18,7,-89.68807488,-86.57216784,7:52:15
19,7,-89.68807488,-88.49141223,7:52:15
20,7,-90,-89.07982737,7:52:15
21,7,-90,-89.38139986,7:52:15
24,7,-90,-88.78321235,7:52:15
25,7,-90,-90,7:52:15
26,7,-89.38139986,-90,7:52:15
12,7,-90,-90,7:52:15
13,7,-90,-90,7:52:24
14,6,-90,-89.07982737,7:52:24
15,6,-89.38139986,-88.49141223,7:52:24
16,7,-90,-89.07982737,7:52:24
17,6,-90,-90,7:52:24
18,6,-88.49141223,-86.57216784,7:52:24
19,9,-90,-88.78321235,7:52:24
20,9,-89.38139986,-88.20428693,7:52:24
21,11,-90,-89.68807488,7:52:24
24,9,-89.38139986,-88.49141223,7:52:24
26,11,-90,-89.07982737,7:52:24
13,11,-90,-90,7:52:32
14,11,-90,-89.68807488,7:52:32
15,9,-89.68807488,-89.07982737,7:52:32
16,10,-89.68807488,-89.07982737,7:52:32
17,11,-90,-90,7:52:32
18,7,-88.20428693,-87.36959568,7:52:32
19,12,-89.38139986,-88.49141223,7:52:32
20,12,-90,-89.38139986,7:52:32
21,12,-90,-89.38139986,7:52:32
24,10,-90,-89.38139986,7:52:32
25,10,-90,-89.68807488,7:52:32
26,10,-89.68807488,-89.07982737,7:52:32
12,11,-90,-90,7:52:32
13,10,-90,-90,7:52:41
14,9,-90,-90,7:52:41
15,9,-89.68807488,-89.07982737,7:52:41
16,6,-90,-89.38139986,7:52:41
17,4,-90,-90,7:52:41
18,4,-88.49141223,-86.57216784,7:52:41
19,8,-89.38139986,-87.9216988,7:52:41
20,9,-90,-88.20428693,7:52:41
21,9,-90,-90,7:52:41
24,9,-89.38139986,-88.20428693,7:52:41
25,10,-90,-90,7:52:41
26,10,-89.68807488,-89.68807488,7:52:41
12,11,-90,-90,7:52:41
13,10,-90,-90,7:52:49
14,10,-90,-89.68807488,7:52:49
15,10,-89.68807488,-87.9216988,7:52:49
16,7,-89.68807488,-88.78321235,7:52:49
17,7,-90,-90,7:52:49
18,7,-87.9216988,-85.80861003,7:52:49
19,11,-88.78321235,-88.20428693,7:52:49
20,13,-90,-88.20428693,7:52:49
21,13,-90,-90,7:52:49
22,12,-90,-90,7:52:49
24,12,-89.38139986,-87.64351265,7:52:49
25,14,-90,-90,7:52:49
26,14,-90,-89.68807488,7:52:49
12,13,-90,-90,7:52:49
13,12,-90,-89.68807488,7:52:57
14,12,-90,-90,7:52:57
15,7,-89.07982737,-87.9216988,7:52:57
16,6,-88.78321235,-88.20428693,7:52:57
17,10,-90,-90,7:52:57
18,10,-89.07982737,-86.05956766,7:52:57
19,12,-89.38139986,-88.20428693,7:52:57
20,12,-89.68807488,-88.20428693,7:52:57
21,13,-90,-90,7:52:57
24,13,-89.38139986,-88.49141223,7:52:57
25,15,-90,-90,7:52:57
26,15,-89.68807488,-90,7:52:57
12,15,-90,-90,7:52:57
13,13,-90,-89.38139986,7:53:06
14,10,-90,-89.38139986,7:53:06
15,10,-89.07982737,-86.31404735,7:53:07
16,10,-89.68807488,-87.09981751,7:53:08
17,9,-90,-90,7:53:08
18,8,-87.9216988,-85.80861003,7:53:08
19,13,-90,-88.20428693,7:53:08
20,11,-90,-87.9216988,7:53:08
21,11,-90,-89.68807488,7:53:08
24,10,-90,-88.49141223,7:53:08
25,10,-90,-90,7:53:08
26,10,-89.68807488,-89.68807488,7:53:08
12,11,-90,-90,7:53:08
13,9,-90,-90,7:53:14
14,8,-90,-89.68807488,7:53:14
